month,mine_id,mine_name,province,district,miner_type,license_status,mine_latitude,mine_longitude,nearest_fidelity_office,distance_to_fidelity_km,nearest_border_post,distance_to_border_km,ore_processed_tonnes,ore_grade_gpt,recovery_rate_pct,estimated_gold_yield_kg,official_delivery_kg,delivery_gap_kg,payment_delay_days,gold_price_usd,fx_market_rate,inflation_rate,rainfall_mm,national_gap_ratio,mirror_trade_gap_ratio,policy_shock_flag,formal_delivery_attractiveness_score,macro_instability_index,risk_flag
2024-12,MINE_014,Shurugwi Gold Mine 014,Midlands,Shurugwi,LSM,Licensed,-19.34529807322669,29.9127094055037,Kwekwe,47.5,Plumtree,265.2,13.78,3.29,64.3,0.029,0.025,0.004,11,2120.16,636.66,78.96,159.3,0.058,0.174,0,89.5,14.26,0
2024-12,MINE_015,Shurugwi Gold Mine 015,Midlands,Shurugwi,LSM,Licensed,-19.18019160697564,29.712491875062017,Kwekwe,29.8,Plumtree,255.8,15.48,5.03,81.5,0.064,0.06,0.003,12,2120.16,636.66,78.96,185.1,0.058,0.174,0,92.0,14.26,0
2024-12,MINE_016,Penhalonga ASM Cluster 016,Manicaland,Penhalonga,ASM,Cooperative,-18.880511983668818,32.855683455352676,Mutare,22.9,Mutare,22.9,3.48,3.9,75.6,0.01,0.008,0.002,12,2120.16,636.66,78.96,192.4,0.058,0.174,0,73.4,14.26,0
2024-12,MINE_017,Chegutu ASM Cluster 017,Mashonaland West,Chegutu,ASM,Cooperative,-17.504049167421382,29.48268672131323,Kadoma,103.7,Chirundu,178.1,3.58,4.47,59.3,0.009,0.008,0.002,9,2120.16,636.66,78.96,207.5,0.058,0.174,0,60.3,14.26,0
2024-12,MINE_018,Bubi ASM Cluster 018,Matabeleland North,Bubi,ASM,Informal,-19.253236526369044,27.133746905008692,Gwanda,280.1,Plumtree,155.5,4.2,4.26,72.1,0.013,0.009,0.004,11,2120.16,636.66,78.96,205.6,0.058,0.174,0,23.0,14.26,1
2024-12,MINE_019,Gwanda ASM Cluster 019,Matabeleland South,Gwanda,ASM,Pending,-20.937340921498574,28.812098962836068,Gwanda,22.0,Plumtree,122.3,6.7,4.22,81.7,0.023,0.016,0.007,8,2120.16,636.66,78.96,165.8,0.058,0.174,0,77.6,14.26,0
2024-12,MINE_020,Shamva ASM Cluster 020,Mashonaland Central,Shamva,ASM,Informal,-17.598455814669528,31.259058370760737,Harare,34.6,Mutare,218.4,10.38,3.64,80.5,0.03,0.027,0.003,2,2120.16,636.66,78.96,191.6,0.058,0.174,0,81.1,14.26,0
2024-12,MINE_021,Hwange Gold Mine 021,Matabeleland North,Hwange,LSM,Licensed,-19.278460026001376,27.551410484356992,Gwanda,245.4,Plumtree,136.4,21.13,6.28,65.7,0.087,0.053,0.034,13,2120.16,636.66,78.96,192.6,0.058,0.174,0,47.9,14.26,0
2024-12,MINE_022,Shurugwi Gold Mine 022,Midlands,Shurugwi,LSM,Licensed,-19.03469448471647,29.709668891323215,Kwekwe,16.1,Plumtree,265.0,23.32,4.68,68.6,0.075,0.074,0.001,1,2120.16,636.66,78.96,211.7,0.058,0.174,0,105.8,14.26,0
2024-12,MINE_023,Bindura ASM Cluster 023,Mashonaland Central,Bindura,ASM,Informal,-17.643556597110226,30.984046737481588,Harare,22.0,Mutare,238.1,9.95,4.08,73.7,0.03,0.023,0.007,6,2120.16,636.66,78.96,163.7,0.058,0.174,0,79.6,14.26,0
2024-12,MINE_024,Beitbridge ASM Cluster 024,Matabeleland South,Beitbridge,ASM,Pending,-21.138191631287935,29.717136667865674,Gwanda,81.5,Beitbridge,124.1,4.98,1.56,61.1,0.005,0.003,0.001,7,2120.16,636.66,78.96,209.7,0.058,0.174,0,66.7,14.26,0
2024-12,MINE_025,Chipinge ASM Cluster 025,Manicaland,Chipinge,ASM,Cooperative,-18.596914513129462,31.771087953391177,Mutare,108.0,Mutare,108.0,3.04,3.32,67.7,0.007,0.003,0.003,10,2120.16,636.66,78.96,175.6,0.058,0.174,0,58.4,14.26,0
2024-12,MINE_026,Kadoma Gold Mine 026,Mashonaland West,Kadoma,LSM,Licensed,-17.40277480918156,29.684475315875105,Kadoma,106.2,Chirundu,178.3,13.08,5.32,71.7,0.05,0.04,0.01,12,2120.16,636.66,78.96,121.2,0.058,0.174,0,76.8,14.26,0
2024-12,MINE_027,Beitbridge Gold Mine 027,Matabeleland South,Beitbridge,LSM,Licensed,-21.203076600091787,29.58350288665226,Gwanda,70.0,Beitbridge,122.0,27.21,5.84,67.7,0.108,0.092,0.015,10,2120.16,636.66,78.96,154.1,0.058,0.174,0,86.0,14.26,0
2024-12,MINE_028,Chipinge ASM Cluster 028,Manicaland,Chipinge,ASM,Informal,-18.390700143251212,32.579384035734854,Mutare,65.1,Mutare,65.1,2.64,2.62,61.1,0.004,0.003,0.001,2,2120.16,636.66,78.96,172.3,0.058,0.174,0,75.0,14.26,0
2024-12,MINE_029,Karoi ASM Cluster 029,Mashonaland West,Karoi,ASM,Licensed,-17.75176525696679,29.707236287244637,Kadoma,68.4,Chirundu,213.5,14.08,3.23,68.9,0.031,0.029,0.003,5,2120.16,636.66,78.96,159.5,0.058,0.174,0,91.3,14.26,0
2024-12,MINE_030,Shurugwi ASM Cluster 030,Midlands,Shurugwi,ASM,Pending,-18.90062097057893,30.09266353813671,Kwekwe,31.5,Mutare,286.2,4.07,4.42,67.5,0.012,0.009,0.003,10,2120.16,636.66,78.96,186.1,0.058,0.174,0,73.7,14.26,0
2024-12,MINE_031,Gwanda ASM Cluster 031,Matabeleland South,Gwanda,ASM,Pending,-21.143752271353588,29.344302307000852,Gwanda,43.5,Beitbridge,139.9,2.78,3.35,75.7,0.007,0.005,0.002,7,2120.16,636.66,78.96,197.8,0.058,0.174,0,74.3,14.26,0
2024-12,MINE_032,Beitbridge Gold Mine 032,Matabeleland South,Beitbridge,LSM,Licensed,-21.331900492201807,29.041138012775797,Gwanda,43.6,Beitbridge,145.1,30.45,5.81,68.7,0.122,0.108,0.013,6,2120.16,636.66,78.96,186.8,0.058,0.174,0,95.3,14.26,0
2024-12,MINE_033,Kwekwe ASM Cluster 033,Midlands,Kwekwe,ASM,Cooperative,-18.75624225328174,30.20687200857125,Kwekwe,48.1,Mutare,274.4,2.89,4.4,82.2,0.01,0.008,0.002,7,2120.16,636.66,78.96,200.4,0.058,0.174,0,73.4,14.26,0
2024-12,MINE_034,Hwange ASM Cluster 034,Matabeleland North,Hwange,ASM,Pending,-19.5216030364741,27.801059869367606,Gwanda,206.9,Plumtree,106.4,6.34,4.54,74.7,0.021,0.017,0.005,12,2120.16,636.66,78.96,193.0,0.058,0.174,0,36.6,14.26,0
2024-12,MINE_035,Chegutu ASM Cluster 035,Mashonaland West,Chegutu,ASM,Cooperative,-17.39150919248571,29.606464073618465,Kadoma,109.8,Chirundu,172.9,10.3,4.12,73.9,0.031,0.022,0.009,1,2120.16,636.66,78.96,164.9,0.058,0.174,0,67.0,14.26,0
2024-12,MINE_036,Gwanda ASM Cluster 036,Matabeleland South,Gwanda,ASM,Licensed,-20.891581318347477,29.86141096993979,Gwanda,94.7,Beitbridge,148.3,2.5,1.9,58.8,0.003,0.003,0.0,4,2120.16,636.66,78.96,178.6,0.058,0.174,0,87.1,14.26,0
2024-12,MINE_037,Hwange Gold Mine 037,Matabeleland North,Hwange,LSM,Licensed,-19.510747811732987,27.969393096744202,Gwanda,196.2,Plumtree,109.0,11.84,4.91,84.1,0.049,0.027,0.022,2,2120.16,636.66,78.96,199.2,0.058,0.174,0,68.8,14.26,0
2024-12,MINE_038,Gwanda ASM Cluster 038,Matabeleland South,Gwanda,ASM,Informal,-21.785923531226924,29.646570751312566,Gwanda,117.5,Beitbridge,62.1,5.0,2.72,58.7,0.008,0.004,0.004,7,2120.16,636.66,78.96,141.2,0.058,0.174,0,59.5,14.26,0
2024-12,MINE_039,Gwanda ASM Cluster 039,Matabeleland South,Gwanda,ASM,Pending,-20.97388587952855,29.31029779486024,Gwanda,33.5,Beitbridge,158.1,8.5,3.24,81.2,0.022,0.019,0.003,10,2120.16,636.66,78.96,193.7,0.058,0.174,0,73.3,14.26,0
2024-12,MINE_040,Kwekwe Gold Mine 040,Midlands,Kwekwe,LSM,Licensed,-18.972471767039348,29.203729325619733,Kwekwe,67.5,Plumtree,227.9,60.79,4.88,82.0,0.243,0.187,0.056,9,2120.16,636.66,78.96,162.9,0.058,0.174,0,87.5,14.26,0
2024-12,MINE_041,Mazowe ASM Cluster 041,Mashonaland Central,Mazowe,ASM,Licensed,-17.265901566351253,31.307133771453522,Harare,68.8,Mutare,242.2,5.79,3.92,69.3,0.016,0.014,0.001,10,2120.16,636.66,78.96,170.8,0.058,0.174,0,86.2,14.26,0
2024-12,MINE_042,Zvishavane Gold Mine 042,Midlands,Zvishavane,LSM,Licensed,-18.556631786577544,29.644518934517908,Kadoma,39.6,Chirundu,294.0,16.5,4.69,63.7,0.049,0.044,0.005,11,2120.16,636.66,78.96,160.4,0.058,0.174,0,91.1,14.26,0
2024-12,MINE_043,Gwanda ASM Cluster 043,Matabeleland South,Gwanda,ASM,Pending,-21.242548080867955,29.249472886924636,Gwanda,42.8,Beitbridge,136.8,4.86,3.62,62.3,0.011,0.01,0.001,11,2120.16,636.66,78.96,190.3,0.058,0.174,0,70.4,14.26,0
2024-12,MINE_044,Gwanda ASM Cluster 044,Matabeleland South,Gwanda,ASM,Pending,-20.725379364689378,29.498625332897905,Gwanda,59.2,Beitbridge,175.0,5.0,2.19,73.1,0.008,0.006,0.002,8,2120.16,636.66,78.96,163.4,0.058,0.174,0,70.2,14.26,0
2024-12,MINE_045,Karoi Gold Mine 045,Mashonaland West,Karoi,LSM,Licensed,-17.658928061130112,29.953980229934007,Kadoma,74.6,Chirundu,218.4,10.25,3.66,61.6,0.023,0.02,0.004,5,2120.16,636.66,78.96,166.0,0.058,0.174,0,90.1,14.26,0
2024-12,MINE_046,Bubi Gold Mine 046,Matabeleland North,Bubi,LSM,Licensed,-19.47087673519559,27.79059349715987,Gwanda,211.9,Plumtree,112.0,40.05,6.29,62.9,0.158,0.131,0.027,10,2120.16,636.66,78.96,146.5,0.058,0.174,0,57.6,14.26,0
2024-12,MINE_047,Chipinge ASM Cluster 047,Manicaland,Chipinge,ASM,Pending,-18.910615928163207,32.20170135602066,Mutare,52.4,Mutare,52.4,24.79,3.49,60.5,0.052,0.033,0.02,6,2120.16,636.66,78.96,167.7,0.058,0.174,0,73.5,14.26,0
2024-12,MINE_048,Beitbridge ASM Cluster 048,Matabeleland South,Beitbridge,ASM,Informal,-21.11763244593965,28.96094551556036,Gwanda,20.5,Plumtree,146.1,13.24,2.73,55.1,0.02,0.018,0.002,2,2120.16,636.66,78.96,161.2,0.058,0.174,0,83.9,14.26,0
2024-12,MINE_049,Gweru ASM Cluster 049,Midlands,Gweru,ASM,Informal,-18.91116391688063,29.878316581653966,Kwekwe,7.9,Plumtree,288.2,3.02,3.29,78.8,0.008,0.006,0.002,10,2120.16,636.66,78.96,205.1,0.058,0.174,0,78.4,14.26,0
2024-12,MINE_050,Gwanda ASM Cluster 050,Matabeleland South,Gwanda,ASM,Licensed,-20.998465963007263,29.329623859987453,Gwanda,36.1,Beitbridge,154.7,4.51,3.49,69.5,0.011,0.01,0.001,12,2120.16,636.66,78.96,199.2,0.058,0.174,0,90.8,14.26,0
2024-12,MINE_051,Kadoma Gold Mine 051,Mashonaland West,Kadoma,LSM,Licensed,-17.924611222615123,29.673806403170392,Kadoma,52.6,Chirundu,229.3,28.76,5.78,78.8,0.131,0.112,0.019,7,2120.16,636.66,78.96,160.3,0.058,0.174,0,92.5,14.26,0
2024-12,MINE_052,Mazowe ASM Cluster 052,Mashonaland Central,Mazowe,ASM,Cooperative,-17.30281435495803,30.959316819233514,Harare,59.4,Mutare,265.1,9.81,4.67,68.1,0.031,0.022,0.009,12,2120.16,636.66,78.96,177.6,0.058,0.174,0,66.1,14.26,0
2024-12,MINE_053,Hwange ASM Cluster 053,Matabeleland North,Hwange,ASM,Informal,-19.5483857134998,27.621215257044362,Gwanda,218.2,Plumtree,105.5,3.69,3.0,67.6,0.007,0.005,0.003,7,2120.16,636.66,78.96,198.1,0.058,0.174,0,39.4,14.26,0
2024-12,MINE_054,Hwange ASM Cluster 054,Matabeleland North,Hwange,ASM,Pending,-18.934144229636843,27.552373343849553,Kwekwe,250.6,Plumtree,174.0,8.33,4.68,71.9,0.028,0.012,0.016,11,2120.16,636.66,78.96,121.2,0.058,0.174,0,28.9,14.26,1
2024-12,MINE_055,Mutare ASM Cluster 055,Manicaland,Mutare,ASM,Pending,-18.62273488278317,32.277666225270146,Mutare,58.2,Mutare,58.2,3.84,1.81,68.5,0.005,0.003,0.001,4,2120.16,636.66,78.96,190.3,0.058,0.174,0,74.4,14.26,0
2024-12,MINE_056,Bindura ASM Cluster 056,Mashonaland Central,Bindura,ASM,Licensed,-17.77563136458971,31.192045837365235,Harare,16.9,Mutare,210.9,2.8,4.78,76.3,0.01,0.009,0.001,5,2120.16,636.66,78.96,206.7,0.058,0.174,0,101.6,14.26,0
2024-12,MINE_057,Bubi ASM Cluster 057,Matabeleland North,Bubi,ASM,Cooperative,-19.48193093701769,28.238972633745586,Gwanda,183.1,Plumtree,120.6,5.94,1.91,58.9,0.007,0.003,0.003,7,2120.16,636.66,78.96,171.9,0.058,0.174,0,46.4,14.26,0
2024-12,MINE_058,Shurugwi ASM Cluster 058,Midlands,Shurugwi,ASM,Pending,-19.057708289434338,29.890464202700084,Kwekwe,16.8,Plumtree,279.7,24.87,4.05,74.0,0.075,0.065,0.009,9,2120.16,636.66,78.96,165.1,0.058,0.174,0,77.6,14.26,0
2024-12,MINE_059,Chegutu ASM Cluster 059,Mashonaland West,Chegutu,ASM,Pending,-17.510413530911574,29.44939658871414,Kadoma,104.9,Chirundu,177.3,5.0,4.33,78.3,0.017,0.015,0.002,4,2120.16,636.66,78.96,152.9,0.058,0.174,0,65.0,14.26,0
2024-12,MINE_060,Kadoma ASM Cluster 060,Mashonaland West,Kadoma,ASM,Licensed,-17.157153155645492,30.025579909806034,Kadoma,130.7,Chirundu,180.8,18.47,2.27,58.5,0.025,0.021,0.004,1,2120.16,636.66,78.96,167.9,0.058,0.174,0,82.9,14.26,0
2024-12,MINE_061,Kwekwe Gold Mine 061,Midlands,Kwekwe,LSM,Licensed,-18.762690415887086,29.527183763561577,Kwekwe,36.5,Plumtree,269.6,14.57,6.41,61.2,0.057,0.053,0.004,4,2120.16,636.66,78.96,211.9,0.058,0.174,0,98.7,14.26,0
2024-12,MINE_062,Kadoma ASM Cluster 062,Mashonaland West,Kadoma,ASM,Pending,-17.07916170671917,29.379444681162315,Kadoma,151.3,Chirundu,130.4,3.84,2.73,58.1,0.006,0.003,0.003,10,2120.16,636.66,78.96,227.1,0.058,0.174,0,49.7,14.26,0
2024-12,MINE_063,Chegutu Gold Mine 063,Mashonaland West,Chegutu,LSM,Licensed,-17.32394287185992,30.457136687742995,Harare,86.5,Chirundu,229.0,20.09,4.61,61.2,0.057,0.045,0.011,5,2120.16,636.66,78.96,165.6,0.058,0.174,0,87.7,14.26,0
2024-12,MINE_064,Chegutu ASM Cluster 064,Mashonaland West,Chegutu,ASM,Pending,-17.797160897539207,29.63011068111917,Kadoma,67.3,Chirundu,214.4,3.37,3.86,61.6,0.008,0.006,0.002,7,2120.16,636.66,78.96,195.9,0.058,0.174,0,69.5,14.26,0
2024-12,MINE_065,Bindura ASM Cluster 065,Mashonaland Central,Bindura,ASM,Pending,-17.170104590473706,31.04895730376514,Harare,73.2,Mutare,268.9,7.58,3.36,75.8,0.019,0.017,0.002,7,2120.16,636.66,78.96,169.7,0.058,0.174,0,68.4,14.26,0
2024-12,MINE_066,Kadoma ASM Cluster 066,Mashonaland West,Kadoma,ASM,Licensed,-17.96519902931984,29.82056889244181,Kadoma,42.0,Chirundu,240.3,5.71,3.67,74.3,0.016,0.013,0.003,6,2120.16,636.66,78.96,185.4,0.058,0.174,0,95.6,14.26,0
2024-12,MINE_067,Gwanda Gold Mine 067,Matabeleland South,Gwanda,LSM,Licensed,-21.318691114117833,29.542077729190552,Gwanda,72.5,Beitbridge,112.2,18.1,4.18,81.4,0.062,0.047,0.014,10,2120.16,636.66,78.96,189.9,0.058,0.174,0,85.5,14.26,0
2024-12,MINE_068,Kwekwe ASM Cluster 068,Midlands,Kwekwe,ASM,Informal,-19.275827270270142,30.264980321505263,Kwekwe,63.4,Mutare,269.1,5.06,3.01,56.1,0.009,0.007,0.001,9,2120.16,636.66,78.96,193.8,0.058,0.174,0,68.3,14.26,0
2024-12,MINE_069,Kwekwe Gold Mine 069,Midlands,Kwekwe,LSM,Licensed,-19.23497598770087,29.7033815451383,Kwekwe,35.9,Plumtree,251.5,39.81,4.73,83.0,0.156,0.15,0.007,7,2120.16,636.66,78.96,126.6,0.058,0.174,0,95.8,14.26,0
2024-12,MINE_070,Kwekwe ASM Cluster 070,Midlands,Kwekwe,ASM,Informal,-18.755944834789098,29.430740705069812,Kwekwe,46.3,Plumtree,262.7,13.62,4.22,69.1,0.04,0.025,0.015,10,2120.16,636.66,78.96,135.6,0.058,0.174,0,70.7,14.26,0
2024-12,MINE_071,Mutare Gold Mine 071,Manicaland,Mutare,LSM,Licensed,-18.631762019618762,32.69214282628472,Mutare,37.6,Mutare,37.6,15.06,2.64,61.4,0.024,0.023,0.002,9,2120.16,636.66,78.96,190.0,0.058,0.174,0,93.5,14.26,0
2024-12,MINE_072,Gwanda ASM Cluster 072,Matabeleland South,Gwanda,ASM,Licensed,-21.482244970368367,29.45539015755969,Gwanda,77.9,Beitbridge,101.8,3.38,3.51,55.5,0.007,0.005,0.002,7,2120.16,636.66,78.96,172.4,0.058,0.174,0,87.4,14.26,0
2024-12,MINE_073,Gwanda ASM Cluster 073,Matabeleland South,Gwanda,ASM,Cooperative,-20.92203516172547,29.63454686153319,Gwanda,69.4,Beitbridge,149.7,8.36,3.64,73.2,0.022,0.015,0.007,7,2120.16,636.66,78.96,163.1,0.058,0.174,0,69.1,14.26,0
2024-12,MINE_074,Mazowe ASM Cluster 074,Mashonaland Central,Mazowe,ASM,Cooperative,-17.571085213263423,30.803863016074715,Harare,39.7,Mutare,258.9,2.67,2.07,66.8,0.004,0.003,0.001,1,2120.16,636.66,78.96,196.0,0.058,0.174,0,81.1,14.26,0
2024-12,MINE_075,Chegutu ASM Cluster 075,Mashonaland West,Chegutu,ASM,Cooperative,-17.34341753031493,29.889095401969957,Kadoma,109.6,Chirundu,185.9,4.6,4.8,85.0,0.019,0.013,0.006,2,2120.16,636.66,78.96,191.8,0.058,0.174,0,66.1,14.26,0
2024-12,MINE_076,Penhalonga Gold Mine 076,Manicaland,Penhalonga,LSM,Licensed,-18.624852144896238,32.40393446284909,Mutare,48.4,Mutare,48.4,7.36,3.74,56.4,0.016,0.011,0.005,10,2120.16,636.66,78.96,201.3,0.058,0.174,0,90.3,14.26,0
2024-12,MINE_077,Kwekwe ASM Cluster 077,Midlands,Kwekwe,ASM,Licensed,-19.204007416473548,29.8696761091483,Kwekwe,31.1,Plumtree,268.9,10.94,4.78,65.9,0.034,0.028,0.006,12,2120.16,636.66,78.96,129.5,0.058,0.174,0,91.8,14.26,0
2024-12,MINE_078,Shurugwi ASM Cluster 078,Midlands,Shurugwi,ASM,Informal,-18.912078258010396,29.58569457459209,Kwekwe,25.0,Plumtree,262.9,5.31,3.95,74.2,0.016,0.012,0.003,3,2120.16,636.66,78.96,230.0,0.058,0.174,0,82.0,14.26,0
2024-12,MINE_079,Mazowe Gold Mine 079,Mashonaland Central,Mazowe,LSM,Licensed,-16.64026764665657,31.342149876273535,Harare,136.0,Chirundu,284.8,29.58,5.72,67.2,0.114,0.104,0.01,7,2120.16,636.66,78.96,139.0,0.058,0.174,0,75.8,14.26,0
2024-12,MINE_080,Bindura ASM Cluster 080,Mashonaland Central,Bindura,ASM,Cooperative,-17.557391049160795,31.396966082590147,Harare,49.0,Mutare,211.1,7.6,2.47,62.6,0.012,0.01,0.002,1,2120.16,636.66,78.96,151.0,0.058,0.174,0,79.2,14.26,0
2024-12,MINE_081,Gwanda ASM Cluster 081,Matabeleland South,Gwanda,ASM,Cooperative,-21.292404501068198,29.636125381122735,Gwanda,79.8,Beitbridge,110.6,6.85,3.12,81.1,0.017,0.012,0.006,1,2120.16,636.66,78.96,245.7,0.058,0.174,0,73.0,14.26,0
2024-12,MINE_082,Bubi Gold Mine 082,Matabeleland North,Bubi,LSM,Licensed,-19.15242132629778,27.25379530449449,Gwanda,278.2,Plumtree,159.8,23.23,3.26,62.6,0.047,0.027,0.02,11,2120.16,636.66,78.96,245.6,0.058,0.174,0,43.4,14.26,0
2024-12,MINE_083,Chegutu ASM Cluster 083,Mashonaland West,Chegutu,ASM,Licensed,-17.210987161226704,29.92383427808095,Kadoma,124.2,Chirundu,177.2,3.09,4.11,65.4,0.008,0.006,0.002,7,2120.16,636.66,78.96,207.2,0.058,0.174,0,78.2,14.26,0
2024-12,MINE_084,Bubi ASM Cluster 084,Matabeleland North,Bubi,ASM,Informal,-19.253381952001654,28.069037894796185,Kwekwe,196.6,Plumtree,139.2,2.5,2.38,63.8,0.004,0.002,0.002,5,2120.16,636.66,78.96,210.2,0.058,0.174,0,45.7,14.26,0
2024-12,MINE_085,Hwange ASM Cluster 085,Matabeleland North,Hwange,ASM,Cooperative,-19.57361643480086,27.273879150692753,Gwanda,245.2,Plumtree,116.9,8.3,3.47,56.7,0.016,0.01,0.006,9,2120.16,636.66,78.96,186.0,0.058,0.174,0,32.0,14.26,0
2024-12,MINE_086,Beitbridge ASM Cluster 086,Matabeleland South,Beitbridge,ASM,Licensed,-21.266854328887657,29.155256914510367,Gwanda,39.7,Beitbridge,141.4,5.41,1.66,73.2,0.007,0.006,0.0,8,2120.16,636.66,78.96,207.4,0.058,0.174,0,94.1,14.26,0
2024-12,MINE_087,Zvishavane Gold Mine 087,Midlands,Zvishavane,LSM,Licensed,-19.02313051282423,29.902345592444995,Kwekwe,14.6,Plumtree,283.0,67.34,5.57,58.3,0.219,0.192,0.026,6,2120.16,636.66,78.96,198.9,0.058,0.174,0,101.1,14.26,0
2024-12,MINE_088,Kwekwe ASM Cluster 088,Midlands,Kwekwe,ASM,Informal,-18.916992760200994,30.04815497471081,Kwekwe,26.5,Mutare,291.1,8.0,2.61,57.8,0.012,0.011,0.001,13,2120.16,636.66,78.96,207.9,0.058,0.174,0,71.7,14.26,0
2024-12,MINE_089,Hwange ASM Cluster 089,Matabeleland North,Hwange,ASM,Pending,-19.496099432436626,27.936060223147194,Gwanda,199.7,Plumtree,110.1,5.75,3.29,78.7,0.015,0.009,0.006,13,2120.16,636.66,78.96,166.9,0.058,0.174,0,37.1,14.26,0
2024-12,MINE_090,Beitbridge ASM Cluster 090,Matabeleland South,Beitbridge,ASM,Licensed,-21.079397049971387,30.216050749976883,Gwanda,134.8,Beitbridge,128.9,4.04,3.99,66.9,0.011,0.009,0.002,3,2120.16,636.66,78.96,181.3,0.058,0.174,0,80.0,14.26,0
2024-12,MINE_091,Shurugwi ASM Cluster 091,Midlands,Shurugwi,ASM,Cooperative,-18.812299795670498,29.542852733075115,Kwekwe,32.4,Plumtree,267.0,13.27,4.1,61.5,0.034,0.029,0.004,11,2120.16,636.66,78.96,178.0,0.058,0.174,0,72.5,14.26,0
2024-12,MINE_092,Gwanda ASM Cluster 092,Matabeleland South,Gwanda,ASM,Licensed,-21.321267749418332,29.544741724572955,Gwanda,72.9,Beitbridge,111.8,2.5,4.08,63.0,0.006,0.005,0.002,13,2120.16,636.66,78.96,203.1,0.058,0.174,0,82.4,14.26,0
2024-12,MINE_093,Bindura Gold Mine 093,Mashonaland Central,Bindura,LSM,Licensed,-17.267038835597756,31.41420014822763,Harare,74.4,Mutare,234.9,15.72,5.29,77.6,0.064,0.05,0.014,12,2120.16,636.66,78.96,197.8,0.058,0.174,0,83.1,14.26,0
2024-12,MINE_094,Gweru ASM Cluster 094,Midlands,Gweru,ASM,Informal,-18.858028712627938,29.778151326202938,Kwekwe,8.7,Plumtree,283.1,3.35,3.94,72.2,0.01,0.007,0.003,5,2120.16,636.66,78.96,209.1,0.058,0.174,0,83.3,14.26,0
2024-12,MINE_095,Bubi ASM Cluster 095,Matabeleland North,Bubi,ASM,Pending,-19.75403811542052,27.04554583259424,Gwanda,254.7,Plumtree,117.0,5.06,2.95,78.4,0.012,0.004,0.008,5,2120.16,636.66,78.96,238.0,0.058,0.174,0,34.1,14.26,0
2024-12,MINE_096,Gwanda Gold Mine 096,Matabeleland South,Gwanda,LSM,Licensed,-21.133954485620105,29.65691963829704,Gwanda,75.0,Beitbridge,126.4,18.11,4.41,76.0,0.061,0.056,0.005,7,2120.16,636.66,78.96,188.1,0.058,0.174,0,88.0,14.26,0
2024-12,MINE_097,Kadoma Gold Mine 097,Mashonaland West,Kadoma,LSM,Licensed,-17.43577187676094,29.426278366386406,Kadoma,113.4,Chirundu,168.6,24.21,5.52,64.0,0.086,0.06,0.026,13,2120.16,636.66,78.96,193.4,0.058,0.174,0,74.3,14.26,0
2024-12,MINE_098,Chegutu ASM Cluster 098,Mashonaland West,Chegutu,ASM,Cooperative,-17.448045722244647,29.915595213918653,Kadoma,97.9,Chirundu,196.9,2.5,2.99,57.9,0.004,0.004,0.001,11,2120.16,636.66,78.96,211.5,0.058,0.174,0,59.4,14.26,0
2024-12,MINE_099,Chipinge Gold Mine 099,Manicaland,Chipinge,LSM,Licensed,-18.96515723086034,32.346117531783655,Mutare,36.0,Mutare,36.0,20.28,6.23,56.9,0.072,0.059,0.013,6,2120.16,636.66,78.96,226.0,0.058,0.174,0,96.8,14.26,0
2024-12,MINE_100,Chegutu ASM Cluster 100,Mashonaland West,Chegutu,ASM,Licensed,-17.4825373844662,29.457108910650813,Kadoma,107.2,Chirundu,174.7,3.35,2.51,71.7,0.006,0.005,0.001,8,2120.16,636.66,78.96,191.4,0.058,0.174,0,80.6,14.26,0
2024-12,MINE_101,Mutare Gold Mine 101,Manicaland,Mutare,LSM,Licensed,-18.592663791895514,32.468235357910466,Mutare,47.5,Mutare,47.5,20.87,2.52,62.2,0.033,0.026,0.007,7,2120.16,636.66,78.96,164.2,0.058,0.174,0,93.5,14.26,0
2024-12,MINE_102,Kadoma Gold Mine 102,Mashonaland West,Kadoma,LSM,Licensed,-17.17508462704742,30.116140615610473,Harare,126.6,Chirundu,189.5,16.78,4.42,60.5,0.045,0.039,0.006,6,2120.16,636.66,78.96,202.5,0.058,0.174,0,78.7,14.26,0
2024-12,MINE_103,Penhalonga ASM Cluster 103,Manicaland,Penhalonga,ASM,Informal,-19.113300810387127,32.01865248802546,Mutare,74.0,Mutare,74.0,4.27,4.61,76.5,0.015,0.012,0.003,5,2120.16,636.66,78.96,185.9,0.058,0.174,0,70.2,14.26,0
2024-12,MINE_104,Kadoma ASM Cluster 104,Mashonaland West,Kadoma,ASM,Pending,-17.345489419837403,29.954135785273664,Kadoma,109.3,Chirundu,190.6,7.5,4.65,58.7,0.02,0.013,0.007,10,2120.16,636.66,78.96,125.5,0.058,0.174,0,58.1,14.26,0
2024-12,MINE_105,Bindura Gold Mine 105,Mashonaland Central,Bindura,LSM,Licensed,-17.045485694108184,32.35581944719642,Harare,169.1,Mutare,216.4,48.75,5.02,83.9,0.205,0.183,0.023,2,2120.16,636.66,78.96,184.8,0.058,0.174,0,74.2,14.26,0
2024-12,MINE_106,Bindura ASM Cluster 106,Mashonaland Central,Bindura,ASM,Pending,-17.02873284679205,31.54066969205418,Harare,104.3,Mutare,249.3,5.0,2.2,57.5,0.006,0.004,0.002,1,2120.16,636.66,78.96,164.7,0.058,0.174,0,68.1,14.26,0
